Date,Open,High,Low,Close,Adj Close,Volume
2007-04-16,1.197000,1.206700,1.191600,1.193900,1.193900,0
2007-04-23,1.193900,1.213900,1.193600,1.207300,1.207300,0
2007-04-30,1.208300,1.223200,1.200300,1.217700,1.217700,0
2007-05-07,1.217700,1.218300,1.199600,1.199600,1.199600,0
2007-05-14,1.200000,1.218600,1.197200,1.213000,1.213000,0
2007-05-21,1.213000,1.222800,1.209500,1.221000,1.221000,0
2007-05-28,1.221300,1.224600,1.199800,1.201100,1.201100,0
2007-06-04,1.201300,1.203100,1.179700,1.185400,1.185400,0
2007-06-11,1.185400,1.199200,1.183700,1.187100,1.187100,0
2007-06-18,1.186900,1.189600,1.177200,1.179100,1.179100,0
2007-06-25,1.179200,1.196600,1.171900,1.174000,1.174000,0
2007-07-02,1.174100,1.180600,1.161800,1.165100,1.165100,0
2007-07-09,1.165400,1.166900,1.144300,1.149300,1.149300,0
2007-07-16,1.149300,1.149400,1.132200,1.136600,1.136600,0
2007-07-23,1.136600,1.179800,1.127100,1.172300,1.172300,0
2007-07-30,1.172200,1.182500,1.160900,1.171600,1.171600,0
2007-08-06,1.171800,1.189800,1.154500,1.182200,1.182200,0
2007-08-13,1.182300,1.300400,1.176500,1.253300,1.253300,0
2007-08-20,1.254900,1.266100,1.205300,1.205700,1.205700,0
2007-08-27,1.205700,1.240800,1.200200,1.220900,1.220900,0
2007-09-03,1.220900,1.221400,1.201100,1.214200,1.214200,0
2007-09-10,1.211800,1.213600,1.185400,1.188500,1.188500,0
2007-09-17,1.188800,1.207000,1.148600,1.152300,1.152300,0
2007-09-24,1.152300,1.160900,1.124600,1.126000,1.126000,0
2007-10-01,1.125900,1.136100,1.110100,1.111400,1.111400,0
2007-10-08,1.111200,1.121500,1.102300,1.105500,1.105500,0
2007-10-15,1.105500,1.133400,1.101600,1.126400,1.126400,0
2007-10-22,1.126600,1.141600,1.085100,1.086200,1.086200,0
2007-10-29,1.085800,1.097200,1.070500,1.087300,1.087300,0
2007-11-05,1.087700,1.108300,1.064100,1.102000,1.102000,0
2007-11-12,1.101600,1.141300,1.101600,1.114600,1.114600,0
2007-11-19,1.114700,1.151900,1.111400,1.134400,1.134400,0
2007-11-26,1.146800,1.147300,1.121300,1.132100,1.132100,0
2007-12-03,1.131700,1.153400,1.131100,1.140800,1.140800,0
2007-12-10,1.141000,1.162100,1.123300,1.158700,1.158700,0
2007-12-17,1.159000,1.168200,1.150200,1.152300,1.152300,0
2007-12-24,1.151300,1.152300,1.137400,1.139700,1.139700,0
2007-12-31,1.139500,1.149000,1.130100,1.145500,1.145500,0
2008-01-07,1.145500,1.151300,1.114100,1.119700,1.119700,0
2008-01-14,1.119900,1.148900,1.108800,1.134800,1.134800,0
2008-01-21,1.134700,1.174000,1.129300,1.135300,1.135300,0
2008-01-28,1.135600,1.139700,1.105200,1.107400,1.107400,0
2008-02-04,1.107400,1.125000,1.098800,1.114800,1.114800,0
2008-02-11,1.114700,1.119900,1.099100,1.099900,1.099900,0
2008-02-18,1.099600,1.099900,1.081000,1.083900,1.083900,0
2008-02-25,1.084100,1.084200,1.052700,1.073000,1.073000,0
2008-03-03,1.072700,1.084200,1.061900,1.075200,1.075200,0
2008-03-10,1.075500,1.092500,1.055900,1.059100,1.059100,0
2008-03-17,1.059700,1.116300,1.059500,1.109900,1.109900,0
2008-03-24,1.111000,1.113300,1.081200,1.091500,1.091500,0
2008-03-31,1.091500,1.103800,1.083000,1.083700,1.083700,0
2008-04-07,1.083700,1.089200,1.069900,1.080000,1.080000,0
2008-04-14,1.080000,1.085900,1.063500,1.070900,1.070900,0
2008-04-21,1.071000,1.075300,1.048400,1.070800,1.070800,0
2008-04-28,1.070800,1.077500,1.055900,1.070000,1.070000,0
2008-05-05,1.070000,1.070000,1.051700,1.064100,1.064100,0
2008-05-12,1.064500,1.076200,1.044800,1.047800,1.047800,0
2008-05-19,1.047600,1.050900,1.035900,1.042800,1.042800,0
2008-05-26,1.042500,1.050800,1.037600,1.046500,1.046500,0
2008-06-02,1.047300,1.053300,1.037100,1.038900,1.038900,0
2008-06-09,1.038800,1.071600,1.036500,1.064700,1.064700,0
2008-06-16,1.064900,1.066700,1.045400,1.049100,1.049100,0
2008-06-23,1.049000,1.053000,1.038200,1.039800,1.039800,0
2008-06-30,1.039800,1.048500,1.034300,1.038400,1.038400,0
2008-07-07,1.038400,1.054200,1.029300,1.033400,1.033400,0
2008-07-14,1.033100,1.034300,1.015900,1.030100,1.030100,0
2008-07-21,1.029900,1.048700,1.021200,1.047100,1.047100,0
2008-07-28,1.047000,1.076700,1.042300,1.074600,1.074600,0
2008-08-04,1.074600,1.131500,1.070000,1.130200,1.130200,0
2008-08-11,1.129700,1.163100,1.117100,1.153300,1.153300,0
2008-08-18,1.153400,1.158500,1.130500,1.152100,1.152100,0
2008-08-25,1.151800,1.175800,1.150500,1.166600,1.166600,0
2008-09-01,1.167400,1.239600,1.165400,1.206600,1.206600,0
2008-09-08,1.206600,1.265000,1.197300,1.220600,1.220600,0
2008-09-15,1.220500,1.280600,1.190100,1.205500,1.205500,0
2008-09-22,1.205700,1.212400,1.173700,1.205300,1.205300,0
2008-09-29,1.205100,1.301200,1.200400,1.297600,1.297600,0
2008-10-06,1.298200,1.577600,1.298200,1.470200,1.470200,0
2008-10-13,1.469900,1.536300,1.381600,1.447000,1.447000,0
2008-10-20,1.449700,1.648500,1.416600,1.614700,1.614700,0
2008-10-27,1.609000,1.662600,1.452900,1.489400,1.489400,0
2008-11-03,1.489400,1.521100,1.426500,1.453300,1.453300,0
2008-11-10,1.453500,1.575100,1.433900,1.566900,1.566900,0
2008-11-17,1.565900,1.644700,1.516600,1.575300,1.575300,0
2008-11-24,1.578100,1.603300,1.514000,1.534200,1.534200,0
2008-12-01,1.535200,1.587000,1.530500,1.545600,1.545600,0
2008-12-08,1.544600,1.544600,1.470600,1.501700,1.501700,0
2008-12-15,1.501700,1.507200,1.404900,1.466500,1.466500,0
2008-12-22,1.466100,1.481700,1.451000,1.460300,1.460300,0
2008-12-29,1.460300,1.460300,1.396600,1.397400,1.397400,0
2009-01-05,1.397400,1.434900,1.376700,1.430600,1.430600,0
2009-01-12,1.430600,1.527700,1.429400,1.471200,1.471200,0
2009-01-19,1.470900,1.556900,1.462200,1.533300,1.533300,0
2009-01-26,1.533000,1.575800,1.487700,1.573300,1.573300,0
2009-02-02,1.572600,1.599200,1.470600,1.485100,1.485100,0
2009-02-09,1.484800,1.553300,1.460300,1.531900,1.531900,0
2009-02-16,1.532100,1.576800,1.529300,1.551800,1.551800,0
2009-02-23,1.550900,1.576500,1.525600,1.575700,1.575700,0
2009-03-02,1.576300,1.591300,1.532300,1.554500,1.554500,0
2009-03-09,1.555000,1.584800,1.514900,1.522800,1.522800,0
2009-03-16,1.522700,1.526500,1.440900,1.446300,1.446300,0
2009-03-23,1.446800,1.454300,1.409800,1.446100,1.446100,0
2009-03-30,1.446600,1.476000,1.383500,1.393900,1.393900,0
2009-04-06,1.394500,1.421100,1.369900,1.384000,1.384000,0
2009-04-13,1.385200,1.399400,1.365400,1.381600,1.381600,0
2009-04-20,1.380800,1.437200,1.380600,1.393500,1.393500,0
2009-04-27,1.393100,1.429700,1.355000,1.364600,1.364600,0
2009-05-04,1.362000,1.366800,1.296200,1.301900,1.301900,0
2009-05-11,1.301700,1.338700,1.297400,1.334000,1.334000,0
